,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
4516,1527,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,2,7308.0,0.9619260525023163,0.125
4517,1600,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.121320343559643,prospective_motor,False,1.5,0.0,0.5,3,435.0,0.37962406786563996,2.0
4518,4708,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.121320343559643,prospective_motor,False,1.5,0.0,0.5,3,459.0,0.2536903802756911,2.0
4519,3353,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,8.0,prospective_motor,False,12.0,0.0,0.5,4,3940.0,0.8548528286142933,0.25
4520,834,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,5.656854249492381,prospective_sensory,False,2.0,0.0,0.5,2,,0.16694134672768907,0.125
4521,167,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,16.0,prospective_motor,False,48.0,0.0,0.5,4,15490.0,0.9876501793273632,0.0625
4522,3560,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,5.656854249492381,prospective_motor,False,6.0,0.0,0.5,4,1935.0,0.6207575893460001,0.5
4523,1093,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,1.5,prospective_motor,False,0.75,0.0,0.5,3,351.0,0.05898659285181245,4.0
4524,4642,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,1.5,prospective_motor,False,0.75,0.0,0.5,3,237.0,0.2178577256613913,4.0
4525,1710,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,2083.0,0.7125245630370397,0.5
4526,3650,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,11.313708498984761,prospective_motor,False,24.0,0.0,0.5,4,7304.0,0.8388544146059373,0.125
