,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
742,34,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1755,1.031136909670248,0.5
743,717,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,1025,1.0775606006233378,1.0
744,675,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3618,0.9385311338233085,0.25
745,236,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,497,1.02299735898439,2.0
746,632,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,493,0.9743536625888093,2.0
747,780,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,451,1.0338993636407974,2.0
748,111,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3657,0.9451016439834433,0.25
749,567,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3575,1.0741077352910795,0.25
750,302,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1749,1.1163808221237863,0.5
751,27,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3813,0.905893840048332,0.25
752,768,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,485,1.0499781745916157,2.0
753,10,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1796,1.016445235772247,0.5
754,110,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1810,0.8866383266560649,0.5
755,336,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,466,1.0781842570753266,2.0
756,255,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3781,1.0104454027526701,0.25
757,45,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,970,0.9197635975989769,1.0
758,56,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,525,0.8799850720425715,2.0
759,510,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,2006,1.1338769785788703,0.5
760,68,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,486,0.9164724281322656,2.0
761,555,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3417,0.9975759058110557,0.25
762,601,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,956,0.9565715802974729,1.0
763,774,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1976,1.018018332945937,0.5
764,772,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,494,1.0413401444711747,2.0
765,21,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,1022,0.958644095038054,1.0
766,0,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,536,0.9364372323849547,2.0
767,376,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,524,0.9622635519426079,2.0
768,625,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,996,0.9698635827981971,1.0
769,655,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3628,1.0143966309377976,0.25
770,131,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3837,0.9702011701709031,0.25
771,392,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,529,1.0279638361746932,2.0
772,674,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1891,1.0460959095892293,0.5
773,681,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,939,1.0149639095392804,1.0
774,535,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3522,0.7926789796023737,0.25
775,237,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,988,1.063180967528885,1.0
776,580,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,492,0.9540779375740459,2.0
777,26,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1857,0.878626169654913,0.5
778,6,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1729,1.038889901035406,0.5
779,323,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3702,0.9553963810623981,0.25
780,209,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,985,1.0685130234781255,1.0
781,792,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,523,1.0352816555025433,2.0
782,278,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1863,0.9272317793444051,0.5
783,223,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3486,1.0208269363160583,0.25
784,9,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,982,0.9731686119953782,1.0
785,140,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,529,0.9145378904846581,2.0
786,488,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,527,0.911326210601074,2.0
787,354,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1838,1.09578247203096,0.5
788,483,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3521,0.9080902614387129,0.25
789,101,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,980,1.0967743050727685,1.0
790,308,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,523,0.8895747099729299,2.0
791,46,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1748,0.8725591875697851,0.5
792,126,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1980,1.011191412932856,0.5
793,87,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3688,0.9294238443657504,0.25
794,359,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3532,0.9071685774800509,0.25
795,458,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1840,0.936665451394728,0.5
