,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,rt,estimate,control
13176,12449,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.6195694520499734,2.0
13177,15472,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.6293037933301121,0.5
13178,17703,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6283907752944817,0.35323468866916863
13179,21078,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.0,prospective_sensory,False,2.0,0.0,,0.6310561991545733,0.5039606610925493
13180,7589,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.6374840450973629,2.0
13181,909,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.0,prospective_sensory,False,2.0,0.0,,0.6276156140480676,0.499270350057623
13182,23634,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.005,0.0,prospective_sensory,False,0.5,0.0,,0.6204717343885909,1.9935110060584218
13183,21898,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6071442968044152,2.82842712474619
13184,22258,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6344160160552449,0.7089440873821726
13185,12833,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.0,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6229887395855426,0.35355339059327373
13186,7500,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.01,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6235743451544272,0.35129668180415063
13187,7724,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.0,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6246161003483104,0.35355339059327373
13188,22723,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.4,prospective_sensory,False,1.0,0.0,,0.6287219238008074,0.9949359811971724
13189,14371,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6415229793368982,2.82842712474619
13190,15646,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6201918836025939,1.4064249341761292
13191,19748,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.6025418700551591,1.9971674883742387
13192,7257,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.01,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6026988251189123,0.339223824377201
13193,17006,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6160292474969703,0.2469141421608129
13194,16041,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.6101112818765525,4.0
13195,14398,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.0,0.4,prospective_sensory,False,0.5,0.0,,0.644301767906091,2.0
13196,3904,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.4,prospective_sensory,False,0.25,0.0,,0.5962656424499777,4.0030749672991215
13197,16862,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6539192737240449,1.4118793519879855
13198,12537,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6267504725156442,0.7062240849631533
13199,1811,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.0,0.8,prospective_sensory,False,1.0,0.0,,0.6387648395959304,1.0
13200,21539,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.01,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6380043277098074,0.6991798244717204
13201,16700,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.639956511124665,0.5046602360831265
13202,10516,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6225268836293633,2.000755438926139
13203,7672,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.0,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6204837878347671,0.7071067811865475
13204,7433,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.0,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6162468805074672,0.7071067811865475
13205,20121,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6426223428072647,0.35355339059327373
13206,357,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6309220070467704,1.0
13207,13573,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6111995308537542,0.3361865537459909
13208,16656,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.01,0.0,prospective_sensory,False,1.0,0.0,,0.6466974071231049,1.00508941340132
13209,14962,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.0,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6297146992856423,0.7071067811865475
13210,21451,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6417684986702499,2.0031395845277538
13211,2626,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.0,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6310894454329573,0.35355339059327373
13212,9534,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.0,prospective_sensory,False,0.5,0.0,,0.6183763099900196,2.0
13213,5223,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6307277546958374,0.9988583830183881
13214,8224,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6067124511264373,0.35808247812489113
13215,18625,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.01,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6168562373715699,0.7060176817624398
13216,14881,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.4,prospective_sensory,False,0.5,0.0,,0.6119212219001846,2.0
13217,21221,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.8,prospective_sensory,False,0.5,0.0,,0.634494112671069,1.9934214113867808
13218,8993,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.0,0.8,prospective_sensory,False,0.25,0.0,,0.6123118716941227,4.0
13219,22314,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6253711501722087,0.3509891550008641
13220,12605,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6291204811436362,0.3464789173157513
13221,23534,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6220552627617416,0.3525800720917838
13222,4796,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6524741588221415,0.5005393716917499
13223,6488,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6386144574338489,0.5
13224,3254,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6073725239777558,1.4061648120341776
13225,3862,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6276797633556457,0.25
13226,19352,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.01,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6290825036220312,0.7079855000206171
13227,9239,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.8,prospective_sensory,False,0.25,0.0,,0.6522297227704636,4.0
13228,10443,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.01,0.0,prospective_sensory,False,4.0,0.0,,0.6337953693978384,0.2518254376084997
13229,12349,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.005,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6230703120019886,0.35226097161757985
13230,8185,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.6231223591503834,0.5
13231,17442,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6287225828803963,0.35355339059327373
13232,14820,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.0,prospective_sensory,False,4.0,0.0,,0.6580897916738475,0.26505545008316206
13233,8301,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6164512796257947,2.829291151380821
13234,22372,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.4,prospective_sensory,False,0.25,0.0,,0.601740663945155,3.9937201847804316
13235,9116,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6165757523474222,0.9987292618946966
13236,3693,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6190677511172069,2.8362535334043866
13237,2223,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6193798760940542,2.8351650095083354
13238,18238,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.005,0.4,prospective_sensory,False,0.25,0.0,,0.6320688561107367,4.003642947576905
13239,12163,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.005,0.4,prospective_sensory,False,0.25,0.0,,0.6286684162062515,3.997078471951169
13240,18889,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.4,prospective_sensory,False,2.0,0.0,,0.6261931082950344,0.4894276905899295
13241,16476,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6193263179012967,0.35355339059327373
13242,7021,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6216411358778846,0.25
13243,13554,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6287225828803963,0.35355339059327373
13244,23029,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6353076759278156,0.5112492155072563
13245,15085,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.01,0.4,prospective_sensory,False,0.25,0.0,,0.5749122623914218,4.008250015917394
13246,3088,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.005,0.4,prospective_sensory,False,2.0,0.0,,0.6230735104513734,0.4994122720031331
13247,11884,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6414299634861942,0.25
13248,10785,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6225848512183021,1.4072429576064929
13249,12420,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.0,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6185039758603632,2.82842712474619
13250,4700,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6611389071186766,1.414213562373095
13251,2412,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.6392898337294759,0.25693727772340463
13252,286,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.005,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6184309781848797,2.8256669659085407
13253,4943,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.610164003533863,1.414213562373095
13254,21179,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6271754891738921,2.827792202978297
13255,18459,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.0,prospective_sensory,False,4.0,0.0,,0.6435774805977008,0.25995001926845374
13256,656,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6169111330598577,0.5
13257,23930,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.8,prospective_sensory,False,1.0,0.0,,0.6727427044201314,1.0
13258,15367,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.4,prospective_sensory,False,0.5,0.0,,0.6180103335125403,2.0
13259,21709,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6308590839740815,1.414213562373095
13260,6778,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.626929855766472,0.25
13261,5990,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.01,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6267571322014888,0.6966234368105632
13262,7075,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.60761826863031,2.82842712474619
13263,4998,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6332286006237434,0.7071067811865475
13264,20137,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6413859959721989,0.3645532407998327
13265,24171,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6368842396716077,1.0
13266,11224,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.01,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.63194136078299,2.8247135966888632
13267,19174,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6321756113274793,0.25
13268,21760,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6188835171759975,1.0069633003917107
13269,239,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6072617072332464,0.24608548180569706
13270,17525,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.0,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6106946500054001,2.82842712474619
13271,11387,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6094574552789643,0.3481197620759128
13272,1675,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6322455618226682,0.25
13273,20888,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.005,0.8,prospective_sensory,False,4.0,0.0,,0.6450384976580196,0.25078865207541506
13274,11312,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.01,0.8,prospective_sensory,False,1.0,0.0,,0.6166346741289104,0.9974982767883972
13275,23873,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.6404085782671654,2.0
13276,8754,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.6133453315184436,4.0
13277,16457,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.63875297408485,0.48886826964708796
13278,18022,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.005,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6220704698872743,2.8287969289580763
13279,20578,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.6290131632578292,0.5
13280,2079,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6272101047901192,0.7071067811865475
13281,19675,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6332025313623546,0.25525447056692324
13282,4479,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6263691106687495,1.424866916325145
13283,933,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6222391854542636,0.3578069816080056
13284,23008,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.6222996142446905,0.5
13285,20041,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.4,prospective_sensory,False,1.0,0.0,,0.627699772656232,1.0
13286,8449,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6638260376048855,0.4949844781072674
13287,12617,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.0,0.8,prospective_sensory,False,4.0,0.0,,0.6235074651317009,0.25
13288,23626,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.0,0.4,prospective_sensory,False,0.5,0.0,,0.6337667433854111,2.0
13289,9580,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6225794006893597,1.4218239184106178
13290,5069,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6251808216042252,0.35196815484753813
13291,9785,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.5888968120363444,1.997287498194547
13292,15604,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6166877204812713,2.8510610352836347
13293,13468,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6247641893657363,1.4172205505661029
13294,16223,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.01,0.8,prospective_sensory,False,2.0,0.0,,0.6019468929005664,0.4864030130081563
13295,23476,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6325919451262313,0.7154353970636963
13296,16319,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6106154059595947,2.8292562231452862
13297,14452,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.4,prospective_sensory,False,1.0,0.0,,0.6318220188982266,1.0
13298,7785,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.6121176267833073,3.9926800049080193
13299,18191,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6227286224267996,0.3463516596639681
13300,23136,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6203736001856619,2.836343804943179
13301,19285,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.0,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6230344528152678,1.414213562373095
13302,21290,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6416039495699638,0.7117407791283252
13303,10934,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6619065137070314,0.2567887925764528
13304,13115,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6286179060127148,0.25039153272787373
13305,23666,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6072239647550662,1.4189402243906302
13306,1066,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6106463566750845,1.4044789845215695
13307,14463,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.01,0.0,prospective_sensory,False,1.0,0.0,,0.6319251775102795,1.0162092837166612
13308,18105,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6277928658040595,0.9879763122401374
13309,9288,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.0,0.0,prospective_sensory,False,0.5,0.0,,0.6216678454877358,2.0
13310,22032,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6281529487765394,0.5
13311,3419,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.6136913317953256,3.995972753907339
13312,14307,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.01,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6071731785608236,0.33752428291520675
13313,20350,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6310459879390946,0.5100957119333175
13314,23904,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.005,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6204190233973618,1.3999052147848154
13315,7847,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.6751589661218523,1.9930945469321462
13316,7918,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.0,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6371718058017986,0.7071067811865475
13317,4081,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6331909519983613,0.35355339059327373
